final,Oregon St.,1,San Francisco,1,0,final,11-03-2024,/game/6311212
final,Seattle U,5,Grand Canyon,0,1,final,11-03-2024,/game/6311213
final,San Jose St.,0,UTRGV,0,0,final,11-03-2024,/game/6311217
final,California Baptist,0,Utah Valley,1,-1,final,11-03-2024,/game/6311223
final,Kansas City,12,Avila,0,1,final,11-03-2024,/game/6311224
final,St. John's (NY),7,CCNY,1,1,final,11-04-2024,/game/6311225
final,Green Bay,1,Milwaukee,1,0,final,11-05-2024,/game/6311226
final,IU Indy,0,Purdue Fort Wayne,1,-1,final,11-05-2024,/game/6311227
final,Northern Ky.,1,Wright St.,4,-1,final,11-05-2024,/game/6311228
final,Cleveland St.,3,Robert Morris,2,1,final,11-05-2024,/game/6311229
final,New Hampshire,4,UMass Lowell,0,1,final,11-05-2024,/game/6311233
final,Colgate,3,Army West Point,0,1,final,11-05-2024,/game/6311230
final,Holy Cross,1,Boston U.,1,0,final,11-05-2024,/game/6311231
final,Vermont,1,Binghamton,1,0,final,11-05-2024,/game/6311232
final,Georgia St.,4,Kentucky,7,-1,final,11-05-2024,/game/6311237
final,Old Dominion,1,James Madison,0,1,final,11-05-2024,/game/6311239
final,Navy,1,American,3,-1,final,11-05-2024,/game/6311240
final,Lafayette,1,Lehigh,2,-1,final,11-05-2024,/game/6311241
final,UAlbany,0,Bryant,4,-1,final,11-05-2024,/game/6311242
final,Loyola Maryland,0,Bucknell,0,0,final,11-05-2024,/game/6311235
final,UMBC,2,NJIT,0,1,final,11-05-2024,/game/6311236
final,Coastal Carolina,1,UCF,2,-1,final,11-05-2024,/game/6311234
final,South Carolina,3,Ga. Southern,0,1,final,11-05-2024,/game/6311238
final,Marshall,0,West Virginia,0,0,final,11-05-2024,/game/6311243
final,Quinnipiac,3,Fairfield,1,1,final,11-06-2024,/game/6311246
final,Saint Peter's,0,Iona,4,-1,final,11-06-2024,/game/6311244
final,Western Mich.,2,UIC,1,1,final,11-06-2024,/game/6311247
final,UC Davis,2,CSU Bakersfield,1,1,final,11-06-2024,/game/6381215
final,Rider,3,Mount St. Mary's,0,1,final,11-06-2024,/game/6311248
final,Marist,2,Siena,5,-1,final,11-06-2024,/game/6311252
final,Winthrop,1,Presbyterian,2,-1,final,11-06-2024,/game/6381220
final,Clemson,3,Louisville,1,1,final,11-06-2024,/game/6381235
final,North Carolina,1,California,2,-1,final,11-06-2024,/game/6381232
final,Canisius,1,Niagara,0,1,final,11-06-2024,/game/6311249
final,Sacred Heart,0,Manhattan,0,0,final,11-06-2024,/game/6311250
final,UNC Asheville,3,Longwood,4,-1,final,11-06-2024,/game/6381221
final,Evansville,2,Belmont,2,0,final,11-06-2024,/game/6311251
final,Duke,2,Virginia Tech,0,1,final,11-06-2024,/game/6381233
final,Wake Forest,2,Syracuse,1,1,final,11-06-2024,/game/6381229
final,NC State,1,Virginia,2,-1,final,11-06-2024,/game/6381227
final,Drake,0,Missouri St.,1,-1,final,11-06-2024,/game/6311254
final,Bradley,3,NIU,3,0,final,11-06-2024,/game/6311253
final,SMU,1,Boston College,0,1,final,11-06-2024,/game/6381228
final,UC Irvine,1,Cal St. Fullerton,0,1,final,11-06-2024,/game/6381216
final,Oregon St.,3,Bowling Green,1,1,final,11-06-2024,/game/6311255
final,Stanford,3,Notre Dame,2,1,final,11-07-2024,/game/6381234
final,Warner,0,Stetson,4,-1,final,11-07-2024,/game/6381296
final,Indiana,0,Michigan,1,-1,final,11-07-2024,/game/6381239
final,Monmouth,1,UNCW,1,0,final,11-07-2024,/game/6381247
final,Le Moyne,1,LIU,2,-1,final,11-07-2024,/game/6311257
final,Central Conn. St.,3,Stonehill,2,1,final,11-07-2024,/game/6311258
final,FDU,4,Saint Francis,1,1,final,11-07-2024,/game/6311256
final,Maryland,0,UCLA,6,-1,final,11-07-2024,/game/6381240
final,Hofstra,3,Col. of Charleston,2,1,final,11-07-2024,/game/6381246
final,Washington,0,Michigan St.,0,0,final,11-07-2024,/game/6381241
final,Chicago St.,3,Howard,1,1,final,11-07-2024,/game/6311259
final,Fla. Atlantic,0,FIU,1,-1,final,11-08-2024,/game/6381485
final,Wofford,3,VMI,0,1,final,11-08-2024,/game/6381348
final,Furman,2,Mercer,0,1,final,11-08-2024,/game/6381495
final,Dayton,1,Davidson,0,1,final,11-08-2024,/game/6381491
final,George Mason,2,La Salle,0,1,final,11-08-2024,/game/6381489
final,Charlotte,3,Temple,1,1,final,11-08-2024,/game/6381484
final,Georgetown,1,Creighton,0,1,final,11-09-2024,/game/6381505
final,Massachusetts,0,Saint Louis,0,0,final,11-09-2024,/game/6381492
final,Harvard,2,Dartmouth,0,1,final,11-09-2024,/game/6311261
final,Princeton,0,Penn,1,-1,final,11-09-2024,/game/6311263
final,Omaha,1,Denver,2,-1,final,11-09-2024,/game/6311262
final,Cornell,4,Columbia,1,1,final,11-09-2024,/game/6311264
final,Saint Mary's (CA),2,San Francisco,3,-1,final,11-09-2024,/game/6311260
final,St. John's (NY),2,Seton Hall,0,1,final,11-09-2024,/game/6381506
final,American,2,Loyola Maryland,2,0,final,11-09-2024,/game/6381511
final,Colgate,2,Lehigh,1,1,final,11-09-2024,/game/6381349
final,Central Ark.,3,Queens (NC),2,1,final,11-09-2024,/game/6381499
final,Bryant,4,NJIT,0,1,final,11-09-2024,/game/6381516
final,Duquesne,0,Fordham,3,-1,final,11-09-2024,/game/6381490
final,FGCU,1,Bellarmine,1,0,final,11-09-2024,/game/6381500
final,Akron,3,DePaul,1,1,final,11-09-2024,/game/6381504
final,Brown,1,Yale,0,1,final,11-09-2024,/game/6311268
final,Providence,2,UConn,0,1,final,11-09-2024,/game/6381507
final,UMBC,1,Binghamton,0,1,final,11-09-2024,/game/6381515
final,Kansas City,2,Oral Roberts,1,1,final,11-09-2024,/game/6311267
final,Gonzaga,0,Pacific,2,-1,final,11-09-2024,/game/6311265
final,San Diego,0,Portland,2,-1,final,11-09-2024,/game/6311269
final,UC Santa Barbara,2,UC Irvine,1,1,final,11-09-2024,/game/6381214
final,Santa Clara,0,LMU (CA),1,-1,final,11-09-2024,/game/6311266
final,Western Mich.,1,Evansville,2,-1,final,11-10-2024,/game/6381525
final,Quinnipiac,1,Marist,2,-1,final,11-10-2024,/game/6381549
final,Iona,3,Mount St. Mary's,0,1,final,11-10-2024,/game/6381546
final,Siena,2,Manhattan,1,1,final,11-10-2024,/game/6381548
final,Green Bay,3,Cleveland St.,1,1,final,11-10-2024,/game/6381521
final,Milwaukee,1,Purdue Fort Wayne,0,1,final,11-10-2024,/game/6381520
final,UNC Greensboro,1,Furman,1,0,final,11-10-2024,/game/6381494
final,Lindenwood,2,Western Ill.,1,1,final,11-10-2024,/game/6381530
final,Rider,1,Sacred Heart,0,1,final,11-10-2024,/game/6381547
final,ETSU,1,Wofford,1,0,final,11-10-2024,/game/6381347
final,Elon,0,Hofstra,2,-1,final,11-10-2024,/game/6381243
final,Clemson,1,Stanford,0,1,final,11-10-2024,/game/6381231
final,Drexel,0,UNCW,2,-1,final,11-10-2024,/game/6381245
final,Marshall,3,Old Dominion,2,1,final,11-10-2024,/game/6381541
final,West Virginia,3,Ga. Southern,2,1,final,11-10-2024,/game/6381539
final,Gardner-Webb,2,Presbyterian,0,1,final,11-10-2024,/game/6381218
final,UCLA,1,Michigan,1,0,final,11-10-2024,/game/6381237
final,SMU,2,Wake Forest,2,0,final,11-10-2024,/game/6381226
final,Cal Poly,1,UC Davis,1,0,final,11-10-2024,/game/6381190
final,Liberty,2,UIW,3,-1,final,11-10-2024,/game/6381531
final,Ohio St.,3,Washington,1,1,final,11-10-2024,/game/6381238
final,Bowling Green,4,UIC,1,1,final,11-10-2024,/game/6381526
final,High Point,1,Longwood,0,1,final,11-10-2024,/game/6381219
final,Duke,0,California,2,-1,final,11-10-2024,/game/6381230
final,Utah Valley,0,San Jose St.,1,-1,final,11-10-2024,/game/6381480
final,Kentucky,1,South Carolina,0,1,final,11-10-2024,/game/6381540
final,UCF,1,James Madison,2,-1,final,11-10-2024,/game/6381542
final,Pittsburgh,0,Virginia,2,-1,final,11-10-2024,/game/6381225
final,California Baptist,1,Utah Tech,0,1,final,11-10-2024,/game/6381535
final,Stetson,0,Central Ark.,3,-1,final,11-11-2024,/game/6381497
final,North Florida,3,FGCU,0,1,final,11-11-2024,/game/6381498
final,Bucknell,1,American,1,0,final,11-12-2024,/game/6381510
final,Boston U.,0,Colgate,1,-1,final,11-12-2024,/game/6381509
final,Houston Christian,2,Lindenwood,0,1,final,11-13-2024,/game/6381528
final,Drake,0,Bowling Green,1,-1,final,11-13-2024,/game/6381523
final,New Hampshire,0,Bryant,0,0,final,11-13-2024,/game/6381513
final,San Diego St.,2,San Jose St.,3,-1,final,11-13-2024,/game/6381533
final,Vermont,2,UMBC,1,1,final,11-13-2024,/game/6381514
final,George Mason,1,Saint Louis,2,-1,final,11-13-2024,/game/6381487
final,Dayton,2,Fordham,0,1,final,11-13-2024,/game/6381488
final,Missouri St.,0,Evansville,1,-1,final,11-13-2024,/game/6381524
final,SIUE,1,UIW,0,1,final,11-13-2024,/game/6381529
final,West Virginia,2,Kentucky,1,1,final,11-13-2024,/game/6381537
final,Marshall,1,James Madison,0,1,final,11-13-2024,/game/6381538
final,Seattle U,3,California Baptist,1,1,final,11-13-2024,/game/6381534
final,Iona,3,Marist,1,1,final,11-14-2024,/game/6381544
final,Oakland,2,Green Bay,0,1,final,11-14-2024,/game/6381518
final,Saint Francis,1,LIU,4,-1,final,11-14-2024,/game/6381299
final,Robert Morris,1,Milwaukee,0,1,final,11-14-2024,/game/6381519
final,South Fla.,0,Charlotte,1,-1,final,11-14-2024,/game/6381482
final,Providence,2,St. John's (NY),1,1,final,11-14-2024,/game/6381503
final,Wake Forest,5,Virginia,1,1,final,11-14-2024,/game/6381223
final,FDU,3,Le Moyne,2,1,final,11-14-2024,/game/6381298
final,Rider,1,Siena,0,1,final,11-14-2024,/game/6381545
final,Akron,1,Georgetown,2,-1,final,11-14-2024,/game/6381502
final,Memphis,1,FIU,3,-1,final,11-14-2024,/game/6381483
final,Clemson,3,California,2,1,final,11-14-2024,/game/6381224
final,Penn,2,Brown,1,1,final,11-15-2024,/game/6381933
final,Cornell,2,Princeton,3,-1,final,11-15-2024,/game/6381934
final,UC Santa Barbara,0,UC Davis,2,-1,final,11-15-2024,/game/6381189
final,Oakland,0,Robert Morris,1,-1,final,11-16-2024,/game/6381517
final,Denver,1,Kansas City,2,-1,final,11-16-2024,/game/6381935
final,High Point,1,Gardner-Webb,2,-1,final,11-16-2024,/game/6381217
final,Bucknell,3,Colgate,0,1,final,11-16-2024,/game/6381508
final,Hofstra,1,UNCW,0,1,final,11-16-2024,/game/6381242
final,North Florida,3,Central Ark.,3,0,final,11-16-2024,/game/6381496
final,SIUE,3,Houston Christian,2,1,final,11-16-2024,/game/6381527
final,Bowling Green,2,Evansville,3,-1,final,11-16-2024,/game/6381522
final,Seattle U,3,San Jose St.,0,1,final,11-16-2024,/game/6381532
final,LMU (CA),0,San Diego,1,-1,final,11-16-2024,/game/6311270
final,Portland,3,Oregon St.,2,1,final,11-16-2024,/game/6311271
final,San Francisco,1,Santa Clara,0,1,final,11-16-2024,/game/6311272
final,Pacific,3,Saint Mary's (CA),1,1,final,11-16-2024,/game/6311273
final,Clemson,1,Wake Forest,1,0,final,11-17-2024,/game/6381222
final,Dayton,3,Saint Louis,0,1,final,11-17-2024,/game/6381486
final,FDU,0,LIU,0,0,final,11-17-2024,/game/6381297
final,Providence,1,Georgetown,2,-1,final,11-17-2024,/game/6381501
final,Charlotte,2,FIU,1,1,final,11-17-2024,/game/6381481
final,Penn,1,Princeton,3,-1,final,11-17-2024,/game/6381932
final,Iona,1,Rider,0,1,final,11-17-2024,/game/6381543
final,West Virginia,0,Marshall,0,0,final,11-17-2024,/game/6381536
final,Vermont,2,Bryant,1,1,final,11-17-2024,/game/6381512
final,ETSU,0,Furman,2,-1,final,11-17-2024,/game/6381493
final,Ohio St.,1,Michigan,0,1,final,11-17-2024,/game/6381236
